cbg,week_number,device_count_week,completely_home_device_count_per_week,median_home_dwell_time_per_week,median_non_home_dwell_time_per_week
181570053001,21,485,159,4217,520
181570053001,14,631,230,2397,316
181570053001,15,546,181,3611,767
181570053001,29,924,344,9124,506
181570053001,30,780,196,5198,1822
181570053001,38,902,310,9750,868
181570053001,39,920,244,10320,1282
181570053001,22,1006,328,9026,932
181570053001,23,962,290,9494,896
181570053001,16,565,190,1953,519
181570053001,17,525,210,4125,232
181570053001,18,472,180,5029,172
181570053001,31,926,184,320,2594
181570053001,32,900,176,1320,3098
181570053001,33,842,162,1800,2712
181570053001,24,878,334,8314,550
181570053001,25,890,308,7950,934
181570053001,40,1046,300,10744,1548
181570053001,41,1104,344,8834,1196
181570053001,42,1078,322,9182,1184
181570053001,34,778,158,3266,3188
181570053001,43,1012,240,10364,1412
181570010001,11,657,227,5407,577
181570010001,12,672,248,6937,202
181570010001,13,707,273,6576,176
181570010001,35,1204,224,8196,1900
181570010001,36,1172,258,10474,1734
181570010001,37,1190,266,9166,2326
181570010001,26,1142,268,9200,1636
181570010001,27,1194,308,9544,1864
181570010001,28,1144,244,10944,1932
181570010001,19,688,206,5370,678
181570010001,20,712,199,5068,776
181570010001,21,697,159,5250,912
181570010001,14,685,247,6858,244
181570010001,15,561,202,6730,324
181570010001,29,1138,270,9920,1860
181570010001,30,1020,274,9180,1560
181570010001,38,1304,358,8460,1716
181570010001,39,1482,398,8738,1258
181570010001,22,1378,328,10022,2018
181570010001,23,1286,296,9886,1734
181570010001,16,646,235,6631,225
181570010001,17,650,225,6325,323
181570010001,18,679,201,5966,378
181570010001,31,1156,252,9880,1858
181570010001,32,1134,230,9362,1872
181570010001,33,1242,296,8466,2060
181570010001,24,1254,280,9768,2356
181570010001,25,1274,274,10298,2092
181570010001,40,1650,402,6648,2058
181570010001,41,1664,430,5764,2156
181570010001,42,1656,434,5030,1752
181570010001,34,1174,206,8420,2384
181570010001,43,1654,456,7688,1754
181570106001,11,585,256,6082,248
181570106001,12,591,332,7766,0
181570106001,13,630,310,7489,24
181570106001,35,1194,272,9764,1690
181570106001,36,1258,346,10112,1504
181570106001,37,1272,290,8108,1910
181570106001,26,1196,334,10032,1350
181570106001,27,1218,304,10036,1190
181570106001,28,1198,254,8762,1786
181570106001,19,677,271,7169,171
181570106001,20,663,219,6248,282
181570106001,21,645,188,5622,381
181570106001,14,633,315,7224,41
181570106001,15,531,286,8481,10
181570106001,29,1136,332,12582,826
181570106001,30,1006,270,10216,680
181570106001,38,1292,296,9042,1704
181570106001,39,1258,336,9394,1622
181570106001,22,1294,334,10646,1330
181570106001,23,1288,460,11814,640
181570106001,16,566,283,8136,18
181570106001,17,592,277,7015,47
181570106001,18,666,276,7073,158
181570106001,31,1090,264,12334,1294
181570106001,32,1126,284,11852,978
181570106001,33,1108,238,11110,1644
181570106001,24,1198,360,12058,782
181570106001,25,1276,396,10460,924
181570106001,40,1322,372,10032,1138
181570106001,41,1320,392,9536,1032
181570106001,42,1404,448,8840,960
181570106001,34,1168,280,11356,1294
181570106001,43,1356,326,9540,1558
181570106002,11,449,152,5141,374
181570106002,12,475,182,5522,245
181570106002,13,465,181,6336,228
181570106002,35,1102,214,6490,2988
181570106002,36,1126,252,6734,2578
181570106002,37,1096,240,7320,3270
181570106002,26,1044,242,5388,1860
181570106002,27,1088,262,6628,1602
181570106002,28,1030,244,6562,1528
181570106002,19,536,185,4856,296
181570106002,20,510,158,4196,832
181570106002,21,507,148,4234,700
181570106002,14,451,153,6109,254
181570106002,15,381,142,7007,333
181570106002,29,980,246,8282,2060
181570106002,30,894,198,5978,1838
181570106002,38,1094,222,7460,3074
181570106002,39,1056,244,8960,2732
181570106002,22,1052,298,6952,1638
181570106002,23,1070,282,7184,1424
181570106002,16,419,130,6241,401
181570106002,17,444,143,5046,590
181570106002,18,476,166,5597,358
181570106002,31,1088,244,7198,2418
181570106002,32,1088,282,8972,1954
181570106002,33,1104,254,7262,2650
181570106002,24,1038,288,8028,1262
181570106002,25,1074,284,7706,1860
181570106002,40,1126,234,7896,3094
181570106002,41,1106,276,8968,1972
181570106002,42,1150,260,7270,2120
181570106002,34,998,214,7028,3154
181570106002,43,1116,264,8340,2360
181570106003,11,514,162,5821,473
181570106003,12,538,223,7946,79
181570106003,13,568,244,7046,135
181570106003,35,992,174,8580,3142
181570106003,36,1008,238,10328,2246
181570106003,37,928,210,9552,3006
181570106003,26,1070,250,9476,1700
181570106003,27,1116,302,10330,1292
181570106003,28,1088,284,10142,1770
181570106003,19,642,222,5659,374
181570106003,20,660,180,4849,650
181570106003,21,643,199,4910,411
181570106003,14,619,249,7158,136
181570106003,15,519,227,7354,142
181570106003,29,1100,248,8864,2046
181570106003,30,956,240,8842,1202
181570106003,38,1022,208,9186,1964
181570106003,39,966,196,9974,2572
181570106003,22,1250,316,9694,1190
181570106003,23,1212,280,9420,1202
181570106003,16,588,243,6937,118
181570106003,17,618,265,6686,109
181570106003,18,635,239,5698,152
181570106003,31,1094,182,10026,2332
181570106003,32,1112,234,9528,1816
181570106003,33,1042,204,9710,2206
181570106003,24,1108,292,9214,1550
181570106003,25,1202,270,9130,1838
181570106003,40,1070,230,9754,2652
181570106003,41,1104,254,9204,2234
181570106003,42,1168,298,9918,1650
181570106003,34,978,186,9234,2840
181570106003,43,1136,282,8760,1528
181570106004,11,753,222,4754,937
181570106004,12,778,259,6076,427
181570106004,13,767,275,6405,273
181570106004,35,1526,234,7898,3858
181570106004,36,1666,254,8130,3658
181570106004,37,1570,240,7982,4326
181570106004,26,1536,280,8680,3558
181570106004,27,1670,368,8624,2574
181570106004,28,1636,322,9216,3078
181570106004,19,812,201,5884,908
181570106004,20,857,202,4948,1223
181570106004,21,855,180,4601,1209
181570106004,14,773,256,6125,332
181570106004,15,681,240,7240,290
181570106004,29,1618,276,8306,4092
181570106004,30,1354,258,7726,3096
181570106004,38,1596,194,8076,4704
181570106004,39,1542,268,9188,3972
181570106004,22,1590,320,9478,2578
181570106004,23,1608,314,9426,2938
181570106004,16,748,225,6079,634
181570106004,17,750,210,5819,526
181570106004,18,801,218,6188,633
181570106004,31,1562,284,9194,3280
181570106004,32,1618,296,8966,3450
181570106004,33,1546,314,8746,3076
181570106004,24,1520,318,9328,3418
181570106004,25,1592,322,8970,3036
181570106004,40,1534,236,9292,3364
181570106004,41,1518,276,9776,3254
181570106004,42,1502,336,10540,2302
181570106004,34,1478,258,9146,3250
181570106004,43,1482,298,10920,3014
181570106005,11,481,157,4948,580
181570106005,12,526,214,5690,190
181570106005,13,569,204,5600,261
181570106005,35,1038,264,10352,1798
181570106005,36,1054,296,11764,1318
181570106005,37,1034,290,10598,1360
181570106005,26,926,244,11842,1392
181570106005,27,978,272,11732,1046
181570106005,28,1006,290,11468,986
181570106005,19,520,155,5306,698
181570106005,20,557,133,4686,810
181570106005,21,561,155,5436,586
181570106005,14,576,210,5455,151
181570106005,15,512,209,6728,142
181570106005,29,986,264,12334,1518
181570106005,30,870,254,10146,940
181570106005,38,1036,260,10042,1302
181570106005,39,1066,292,10436,1332
181570106005,22,1084,296,11566,1184
181570106005,23,998,260,11502,1114
181570106005,16,519,172,6267,322
181570106005,17,518,182,5114,349
181570106005,18,527,178,5333,347
181570106005,31,1008,292,11688,1578
181570106005,32,1032,232,10974,1514
181570106005,33,1004,212,10928,2168
181570106005,24,974,238,11258,1398
181570106005,25,1032,254,10202,1552
181570106005,40,1156,258,9418,2052
181570106005,41,1130,234,8442,2188
181570106005,42,1096,254,10380,2000
181570106005,34,1006,202,11358,2064
181570106005,43,1072,216,10948,2000
181570052004,11,362,124,1887,687
181570052004,12,392,174,5652,64
181570052004,13,382,196,7300,22
181570052004,35,776,218,10988,1738
181570052004,36,770,220,12066,1102
181570052004,37,722,188,11538,1464
181570052004,26,724,186,9332,1952
181570052004,27,718,196,12864,1102
181570052004,28,732,258,11260,1088
181570052004,19,426,177,6466,104
181570052004,20,417,158,5399,232
181570052004,21,410,130,4184,298
181570052004,14,383,183,6814,42
181570052004,15,354,197,8612,0
181570052004,29,770,200,11780,2006
181570052004,30,680,208,9334,1100
181570052004,38,770,198,11198,1446
181570052004,39,778,226,12282,1318
181570052004,22,822,242,8348,900
181570052004,23,838,258,10496,618
181570052004,16,368,186,8161,23
181570052004,17,372,178,7360,20
181570052004,18,415,190,7556,55
181570052004,31,870,204,8302,1644
181570052004,32,856,192,9358,2048
181570052004,33,804,192,7708,1764
181570052004,24,694,242,11546,844
181570052004,25,718,238,11070,710
181570052004,40,808,200,12454,1460
181570052004,41,800,224,12470,1550
181570052004,42,844,236,11744,1184
181570052004,34,798,196,9272,1532
181570052004,43,768,228,12810,1030
181570019001,11,432,150,5203,588
181570019001,12,446,193,6961,127
181570019001,13,445,189,6518,64
181570019001,35,836,218,6350,3206
181570019001,36,884,244,6576,2624
181570019001,37,886,258,7136,2582
181570019001,26,720,172,6930,1724
181570019001,27,812,242,9450,808
181570019001,28,694,204,9576,1890
181570019001,19,416,139,4566,359
181570019001,20,452,133,4467,425
181570019001,21,454,119,3475,656
181570019001,14,500,218,6977,86
181570019001,15,398,179,8076,43
181570019001,29,674,170,10698,1796
181570019001,30,648,190,8004,1034
181570019001,38,1016,336,7810,1732
181570019001,39,878,180,8124,3598
181570019001,22,806,258,8572,1538
181570019001,23,840,246,9692,1998
181570019001,16,456,164,5262,148
181570019001,17,437,162,4664,184
181570019001,18,448,153,3690,299
181570019001,31,718,178,8392,1704
181570019001,32,656,182,8846,1448
181570019001,33,692,148,10068,1614
181570019001,24,748,192,9494,2090
181570019001,25,816,224,8944,1308
181570019001,40,1000,248,7212,2066
181570019001,41,1022,238,5076,2158
181570019001,42,1004,276,5346,1822
181570019001,34,718,196,8818,1728
181570019001,43,998,296,5478,2136
181570019002,11,433,134,4785,386
181570019002,12,453,185,4421,181
181570019002,13,519,236,6777,53
181570019002,35,792,142,9640,2084
181570019002,36,772,178,10404,1810
181570019002,37,780,150,9282,1802
181570019002,26,940,266,10254,750
181570019002,27,1008,294,9686,948
181570019002,28,1010,300,9420,1080
181570019002,19,475,164,5342,355
181570019002,20,481,143,4999,447
181570019002,21,442,129,4725,690
181570019002,14,518,236,6273,33
181570019002,15,456,180,6500,73
181570019002,29,958,240,7862,1308
181570019002,30,848,190,7022,1762
181570019002,38,778,150,9310,1736
181570019002,39,814,196,10408,1356
181570019002,22,910,256,9632,1000
181570019002,23,924,246,9768,1606
181570019002,16,460,182,5793,143
181570019002,17,465,180,6088,147
181570019002,18,450,164,5731,208
181570019002,31,894,150,7500,2440
181570019002,32,872,192,7684,1708
181570019002,33,846,148,7924,2502
181570019002,24,892,256,10910,1168
181570019002,25,970,302,10618,962
181570019002,40,834,176,9306,1742
181570019002,41,862,174,10612,1500
181570019002,42,882,226,9368,1326
181570019002,34,856,152,8900,2454
181570019002,43,936,212,8200,1788
181570019003,11,786,308,5367,369
181570019003,12,786,372,7033,98
181570019003,13,870,416,6515,117
181570019003,35,2010,526,9194,1656
181570019003,36,2088,598,9238,1562
181570019003,37,1984,574,8620,1414
181570019003,26,1850,552,11450,1210
181570019003,27,1920,598,10782,1218
181570019003,28,1888,630,11568,876
181570019003,19,913,360,6239,163
181570019003,20,983,318,5417,404
181570019003,21,938,335,5749,358
181570019003,14,878,431,6413,30
181570019003,15,743,344,6611,57
181570019003,29,1942,630,10970,1068
181570019003,30,1702,542,9428,1026
181570019003,38,2054,616,9172,1648
181570019003,39,1910,546,8728,1466
181570019003,22,1844,596,10856,914
181570019003,23,1850,626,9514,1010
181570019003,16,801,402,6657,29
181570019003,17,835,390,6554,68
181570019003,18,904,368,6887,139
181570019003,31,2038,586,10564,1366
181570019003,32,1898,538,10024,1492
181570019003,33,1914,544,10314,1690
181570019003,24,1698,588,11774,814
181570019003,25,1878,588,11890,1126
181570019003,40,2272,656,8280,1150
181570019003,41,2142,672,8132,1120
181570019003,42,2144,706,8670,864
181570019003,34,1850,540,9342,1916
181570019003,43,2038,608,8170,1070
181570008001,11,318,113,5430,482
181570008001,12,318,112,6703,226
181570008001,13,380,183,6658,99
181570008001,35,800,182,8794,3084
181570008001,36,832,232,9564,2912
181570008001,37,820,196,9624,2804
181570008001,26,794,240,10460,1424
181570008001,27,874,266,10084,1336
181570008001,28,848,252,10084,1314
181570008001,19,391,127,5386,379
181570008001,20,421,106,5165,757
181570008001,21,414,105,4752,1033
181570008001,14,394,170,6295,120
181570008001,15,315,139,6931,145
181570008001,29,814,248,9874,1744
181570008001,30,742,192,8610,1470
181570008001,38,842,208,9616,3030
181570008001,39,918,200,9078,3534
181570008001,22,852,248,10336,1210
181570008001,23,854,236,10030,1366
181570008001,16,368,134,5915,362
181570008001,17,386,133,5365,384
181570008001,18,427,138,5148,375
181570008001,31,800,202,10088,2270
181570008001,32,880,206,9246,2108
181570008001,33,772,156,9104,2900
181570008001,24,772,228,10936,1328
181570008001,25,944,282,9458,1046
181570008001,40,946,186,8176,2974
181570008001,41,914,214,8606,2786
181570008001,42,858,192,9106,3012
181570008001,34,808,186,8222,2810
181570008001,43,796,190,10442,2696
181570104001,11,3989,134,0,8026
181570104001,12,3882,125,0,9450
181570104001,13,3487,53,0,9536
181570104001,35,4416,596,13146,2084
181570104001,36,5262,844,13978,1972
181570104001,37,5138,804,13794,1978
181570104001,26,176,20,722,8350
181570104001,27,120,12,3042,2568
181570104001,28,144,22,13920,1014
181570104001,19,190,16,0,8807
181570104001,20,216,8,0,8884
181570104001,21,196,8,0,9001
181570104001,14,3207,38,0,9566
181570104001,15,3037,45,0,9592
181570104001,29,188,26,14710,2360
181570104001,30,324,52,11402,2076
181570104001,38,5238,944,13536,2026
181570104001,39,7460,1404,14466,1910
181570104001,22,336,20,0,18318
181570104001,23,292,34,0,17542
181570104001,16,3086,70,0,9564
181570104001,17,1824,65,4104,5438
181570104001,18,211,77,6537,907
181570104001,31,656,52,11256,4054
181570104001,32,666,20,0,14598
181570104001,33,994,40,1986,9286
181570104001,24,302,40,0,17682
181570104001,25,270,28,572,13830
181570104001,40,10314,1832,14248,2008
181570104001,41,10366,1904,14590,2058
181570104001,42,10246,1980,14640,1918
181570104001,34,1446,160,10420,3278
181570104001,43,10206,1922,14498,2146
181570008002,11,1067,398,247,232
181570008002,12,1125,453,153,232
181570008002,13,1790,828,343,102
181570008002,35,7938,888,0,2092
181570008002,36,7882,962,0,1838
181570008002,37,6400,1108,0,1704
181570008002,26,3840,1720,514,168
181570008002,27,4564,2012,910,190
181570008002,28,4220,1846,578,146
181570008002,19,1338,484,43,198
181570008002,20,1545,626,128,128
181570008002,21,1608,578,39,280
181570008002,14,1529,592,39,177
181570008002,15,1247,495,28,155
181570008002,29,5390,2922,1342,10
181570008002,30,7414,5018,2714,0
181570008002,38,4672,512,0,2282
181570008002,39,4170,1128,472,1126
181570008002,22,3380,1368,376,250
181570008002,23,3510,1566,408,126
181570008002,16,1252,400,0,359
181570008002,17,1304,439,31,275
181570008002,18,1398,627,134,77
181570008002,31,10640,7728,2602,0
181570008002,32,11650,8102,1864,0
181570008002,33,8580,4848,1144,154
181570008002,24,2954,1144,386,342
181570008002,25,3570,1350,468,448
181570008002,40,4122,1002,0,1082
181570008002,41,3604,768,0,1304
181570008002,42,3428,794,0,1268
181570008002,34,4180,1156,40,1174
181570008002,43,3052,816,266,1206
181570051021,11,613,257,7280,256
181570051021,12,611,348,9634,6
181570051021,13,644,394,9773,0
181570051021,35,1282,396,15372,928
181570051021,36,1352,506,15750,388
181570051021,37,1270,422,14332,820
181570051021,26,1376,538,16214,350
181570051021,27,1414,524,15658,566
181570051021,28,1460,592,15886,370
181570051021,19,707,391,9498,7
181570051021,20,701,338,8867,39
181570051021,21,691,358,8827,38
181570051021,14,648,406,9827,0
181570051021,15,601,380,9976,0
181570051021,29,1416,544,15498,560
181570051021,30,1190,460,13758,414
181570051021,38,1246,366,13818,946
181570051021,39,1190,360,14442,894
181570051021,22,1384,566,16672,168
181570051021,23,1384,578,16926,310
181570051021,16,649,364,9465,4
181570051021,17,668,370,9478,0
181570051021,18,712,408,9342,0
181570051021,31,1406,484,14902,776
181570051021,32,1354,414,14212,1174
181570051021,33,1308,354,13632,1462
181570051021,24,1364,542,16460,326
181570051021,25,1396,588,16712,330
181570051021,40,1240,386,14528,872
181570051021,41,1248,354,15458,782
181570051021,42,1296,402,15264,756
181570051021,34,1322,402,13060,1394
181570051021,43,1282,418,15598,732
181570051022,11,674,222,3753,375
181570051022,12,653,274,5207,104
181570051022,13,683,320,6400,56
181570051022,35,1328,390,10640,1616
181570051022,36,1416,412,10486,1936
181570051022,37,1434,392,9922,1572
181570051022,26,1084,382,12090,726
181570051022,27,1136,424,12702,680
181570051022,28,1190,416,11326,554
181570051022,19,676,282,5445,133
181570051022,20,704,256,5201,230
181570051022,21,695,255,5108,316
181570051022,14,650,301,6519,79
181570051022,15,553,241,7025,82
181570051022,29,1194,378,11214,1548
181570051022,30,1072,378,9434,986
181570051022,38,1386,394,10072,1842
181570051022,39,1302,376,10878,1720
181570051022,22,1352,430,10488,758
181570051022,23,1334,456,11220,632
181570051022,16,656,304,6173,51
181570051022,17,649,278,5989,108
181570051022,18,666,305,6341,39
181570051022,31,1254,370,11450,1444
181570051022,32,1272,386,11946,1028
181570051022,33,1212,348,11912,1550
181570051022,24,1182,446,12470,766
181570051022,25,1196,428,11388,626
181570051022,40,1266,402,11146,1130
181570051022,41,1304,416,10720,1308
181570051022,42,1422,486,10206,832
181570051022,34,1136,298,11274,1748
181570051022,43,1360,492,11188,570
181570018001,11,322,134,4052,146
181570018001,12,309,159,6113,46
181570018001,13,392,172,4711,56
181570018001,35,796,216,6908,1918
181570018001,36,762,210,8980,1384
181570018001,37,776,212,8110,1506
181570018001,26,662,230,8516,448
181570018001,27,766,226,6374,674
181570018001,28,784,212,7818,662
181570018001,19,394,140,3991,212
181570018001,20,405,139,4662,270
181570018001,21,429,126,3576,406
181570018001,14,362,161,5245,50
181570018001,15,330,123,4623,104
181570018001,29,810,230,8570,668
181570018001,30,736,238,7408,618
181570018001,38,762,196,9312,1654
181570018001,39,810,240,9110,1132
181570018001,22,916,266,7474,714
181570018001,23,822,292,9482,646
181570018001,16,312,114,5160,206
181570018001,17,362,116,2566,248
181570018001,18,345,122,4665,195
181570018001,31,824,218,7964,1586
181570018001,32,792,210,6256,946
181570018001,33,774,238,7054,1114
181570018001,24,716,248,8708,552
181570018001,25,774,254,10242,810
181570018001,40,860,256,7202,1084
181570018001,41,868,236,7018,1660
181570018001,42,988,322,6702,800
181570018001,34,790,204,7848,1374
181570018001,43,936,250,6408,1438
181570018002,11,540,207,1937,205
181570018002,12,530,199,2544,235
181570018002,13,514,205,2934,132
181570018002,35,1120,240,1864,1654
181570018002,36,1152,282,1904,1630
181570018002,37,1182,364,2288,1072
181570018002,26,946,218,4782,1288
181570018002,27,990,248,5058,1048
181570018002,28,1016,266,4676,1062
181570018002,19,513,206,3435,109
181570018002,20,531,157,3161,308
181570018002,21,521,151,2551,316
181570018002,14,486,202,3735,89
181570018002,15,394,183,5981,45
181570018002,29,1022,260,4100,1192
181570018002,30,888,206,4898,888
181570018002,38,1122,276,1440,1458
181570018002,39,1120,254,1368,1496
181570018002,22,998,290,4110,834
181570018002,23,1042,322,4034,876
181570018002,16,488,184,2820,121
181570018002,17,524,214,3126,115
181570018002,18,522,196,3112,162
181570018002,31,1034,252,4292,1374
181570018002,32,1028,228,4256,1306
181570018002,33,1094,294,4110,1208
181570018002,24,960,262,5244,1130
181570018002,25,1052,256,4222,1398
181570018002,40,1252,334,2244,1762
181570018002,41,1326,326,1826,1468
181570018002,42,1394,378,1872,1724
181570018002,34,1030,278,3632,1676
181570018002,43,1322,316,1696,1552
181570018003,11,431,145,5411,462
181570018003,12,435,168,5955,170
181570018003,13,504,188,6220,210
181570018003,35,1000,222,10330,1964
181570018003,36,1046,264,9670,1866
181570018003,37,988,238,8728,2668
181570018003,26,892,254,10614,1334
181570018003,27,964,266,9570,1132
181570018003,28,970,284,10090,1618
181570018003,19,485,177,5961,334
181570018003,20,508,158,5504,634
181570018003,21,493,167,5460,263
181570018003,14,519,239,6739,75
181570018003,15,453,174,7312,132
181570018003,29,926,284,11646,1498
181570018003,30,866,244,8356,1942
181570018003,38,938,178,8630,3376
181570018003,39,996,200,9688,3254
181570018003,22,996,326,10130,912
181570018003,23,1016,274,10288,1348
181570018003,16,479,186,6568,190
181570018003,17,485,195,5379,131
181570018003,18,471,190,5769,157
181570018003,31,976,244,9866,2078
181570018003,32,934,212,11156,2384
181570018003,33,1024,216,10786,2570
181570018003,24,876,254,11208,2110
181570018003,25,970,294,11060,1568
181570018003,40,1086,180,7734,3198
181570018003,41,1062,238,8848,2518
181570018003,42,1084,246,7508,2522
181570018003,34,928,202,10478,2860
181570018003,43,1050,208,9714,2872
181570007002,11,323,130,1256,326
181570007002,12,333,125,2380,279
181570007002,13,296,114,3263,341
181570007002,35,716,240,10258,622
181570007002,36,726,252,12036,846
181570007002,37,784,280,10618,610
181570007002,26,570,236,10832,330
181570007002,27,714,280,7990,466
181570007002,28,680,252,8268,526
181570007002,19,320,140,2409,105
181570007002,20,312,124,2871,227
181570007002,21,329,131,3053,186
181570007002,14,295,123,4273,84
181570007002,15,236,108,5984,26
181570007002,29,672,268,10472,518
181570007002,30,538,212,9794,202
181570007002,38,710,244,9434,702
181570007002,39,710,196,7940,900
181570007002,22,704,296,5308,274
181570007002,23,712,296,8228,232
181570007002,16,289,120,4980,93
181570007002,17,304,132,3691,101
181570007002,18,320,130,2782,72
181570007002,31,686,224,10472,542
181570007002,32,696,206,9554,960
181570007002,33,674,218,8956,954
181570007002,24,656,266,9328,194
181570007002,25,674,258,9800,488
181570007002,40,758,218,8856,1274
181570007002,41,792,228,9126,1022
181570007002,42,758,244,10182,872
181570007002,34,666,186,9802,998
181570007002,43,686,200,10202,1296
181570017001,11,546,195,3308,437
181570017001,12,504,229,3880,98
181570017001,13,539,204,3577,257
181570017001,35,948,326,5752,680
181570017001,36,922,350,8854,454
181570017001,37,952,300,6772,800
181570017001,26,896,304,6920,546
181570017001,27,914,330,6604,382
181570017001,28,928,392,7090,232
181570017001,19,491,200,4062,98
181570017001,20,462,191,3561,192
181570017001,21,470,175,2770,195
181570017001,14,528,194,2882,262
181570017001,15,438,182,2144,169
181570017001,29,942,356,9606,300
181570017001,30,806,274,5458,586
181570017001,38,928,266,4562,820
181570017001,39,854,258,6616,992
181570017001,22,1056,392,6008,398
181570017001,23,962,374,7318,262
181570017001,16,497,175,2021,413
181570017001,17,477,166,2515,250
181570017001,18,478,194,4536,96
181570017001,31,876,254,7014,610
181570017001,32,824,304,7732,574
181570017001,33,828,292,7626,646
181570017001,24,880,352,6178,380
181570017001,25,916,346,9370,308
181570017001,40,1026,324,5562,666
181570017001,41,1058,352,4738,570
181570017001,42,1026,370,7360,514
181570017001,34,754,234,5472,836
181570017001,43,1032,372,4752,536
181570017003,11,909,289,4061,395
181570017003,12,823,302,5363,235
181570017003,13,902,321,5007,288
181570017003,35,1512,390,7052,1334
181570017003,36,1560,426,8168,1464
181570017003,37,1460,376,7114,1512
181570017003,26,1520,334,7478,2142
181570017003,27,1542,368,8598,1838
181570017003,28,1534,428,6550,1628
181570017003,19,874,256,4390,478
181570017003,20,925,272,3681,582
181570017003,21,887,258,3945,471
181570017003,14,891,317,4985,252
181570017003,15,770,225,5189,399
181570017003,29,1566,444,8440,1222
181570017003,30,1384,378,6460,924
181570017003,38,1482,430,8478,1200
181570017003,39,1488,334,7932,2018
181570017003,22,1806,466,8316,1544
181570017003,23,1734,454,8254,1358
181570017003,16,890,285,4675,303
181570017003,17,875,273,4024,495
181570017003,18,825,260,3729,478
181570017003,31,1546,374,7592,1564
181570017003,32,1528,408,7358,1692
181570017003,33,1524,486,8430,1130
181570017003,24,1626,454,8908,1724
181570017003,25,1656,398,7956,2042
181570017003,40,1662,422,8708,1706
181570017003,41,1656,460,8512,1680
181570017003,42,1636,418,6836,2048
181570017003,34,1418,412,8892,1278
181570017003,43,1616,426,6498,2000
181570017004,11,879,313,4648,399
181570017004,12,817,366,5434,200
181570017004,13,918,401,5997,66
181570017004,35,1980,504,8204,1972
181570017004,36,2082,578,9150,1836
181570017004,37,2012,528,7610,1984
181570017004,26,1776,552,9000,1070
181570017004,27,1774,542,10414,1202
181570017004,28,1780,588,10202,918
181570017004,19,896,348,4652,203
181570017004,20,949,316,3679,366
181570017004,21,933,300,4205,367
181570017004,14,880,390,5920,84
181570017004,15,763,336,6532,102
181570017004,29,1796,502,9596,1352
181570017004,30,1532,436,8074,1550
181570017004,38,2078,554,8352,1716
181570017004,39,2128,540,7628,2068
181570017004,22,1890,610,8492,784
181570017004,23,1972,594,9840,926
181570017004,16,794,304,5981,232
181570017004,17,838,336,6017,109
181570017004,18,899,359,5449,133
181570017004,31,1834,470,8566,2054
181570017004,32,1788,484,8848,1542
181570017004,33,1870,480,8618,1544
181570017004,24,1818,588,8874,1094
181570017004,25,1850,612,10038,1102
181570017004,40,2284,554,7190,1774
181570017004,41,2340,564,6062,1984
181570017004,42,2354,710,5824,1642
181570017004,34,1908,526,9308,1448
181570017004,43,2288,720,7748,1324
181570102011,11,1532,536,4915,516
181570102011,12,1534,638,6229,304
181570102011,13,1601,661,6884,144
181570102011,35,2862,620,9962,2804
181570102011,36,2954,690,10440,2348
181570102011,37,2910,628,9718,2908
181570102011,26,2840,752,9798,2056
181570102011,27,2890,706,11318,1954
181570102011,28,2986,730,10298,1812
181570102011,19,1522,514,5934,414
181570102011,20,1606,514,5519,542
181570102011,21,1621,504,5561,493
181570102011,14,1560,671,6939,123
181570102011,15,1384,589,7221,156
181570102011,29,3010,732,10998,2198
181570102011,30,2636,644,8818,1800
181570102011,38,2874,630,9500,2774
181570102011,39,2922,634,9848,2548
181570102011,22,3078,798,11028,1488
181570102011,23,3134,804,10846,1734
181570102011,16,1519,596,6364,223
181570102011,17,1522,552,6080,283
181570102011,18,1520,556,6103,249
181570102011,31,2972,686,10606,2154
181570102011,32,2938,692,10068,2544
181570102011,33,2862,612,10496,2828
181570102011,24,2858,756,11036,1796
181570102011,25,3050,784,10788,1820
181570102011,40,3110,714,10236,2686
181570102011,41,3146,746,10056,2524
181570102011,42,3174,682,10246,2798
181570102011,34,2868,588,10262,2696
181570102011,43,3198,724,9416,2922
181570102012,11,334,82,6108,785
181570102012,12,332,116,6997,325
181570102012,13,341,126,7277,239
181570102012,35,944,164,8458,3818
181570102012,36,956,148,9374,3004
181570102012,37,916,144,10378,3622
181570102012,26,780,182,11046,2148
181570102012,27,866,202,12038,1762
181570102012,28,872,178,10798,2686
181570102012,19,375,115,6860,388
181570102012,20,405,107,5898,542
181570102012,21,410,100,6359,636
181570102012,14,357,134,7516,156
181570102012,15,328,118,7815,257
181570102012,29,910,206,11112,2146
181570102012,30,798,194,9654,1860
181570102012,38,906,152,10304,3008
181570102012,39,864,124,10674,3190
181570102012,22,838,182,11486,1562
181570102012,23,844,164,10678,1646
181570102012,16,337,113,7322,240
181570102012,17,360,130,6971,283
181570102012,18,377,118,6977,368
181570102012,31,946,176,11136,2556
181570102012,32,922,150,11068,2556
181570102012,33,920,148,10230,3430
181570102012,24,822,172,10548,2042
181570102012,25,830,164,10136,2120
181570102012,40,846,98,10998,3020
181570102012,41,884,142,11004,2528
181570102012,42,894,148,10492,2598
181570102012,34,930,176,11420,2818
181570102012,43,928,178,10792,2810
181570102013,11,707,220,4206,738
181570102013,12,696,243,5035,465
181570102013,13,758,287,5111,451
181570102013,35,1534,322,8204,2740
181570102013,36,1614,402,7870,2230
181570102013,37,1512,326,7986,2404
181570102013,26,1564,326,8372,2394
181570102013,27,1632,362,8322,1744
181570102013,28,1612,398,8498,1420
